augment_data,batch_size,bwd_sample_count,continue_training,dataset,end_retrain_acc,end_retrain_loss,end_test_acc,end_test_loss,end_train_acc,end_train_loss,epochs,experiment,fwd_sample_count,fwd_time_per_sample,load_model,presample,random_retrain,relearning_rate,retrain_epochs,retrain_rate,retrain_size,retrain_threshold,retrain_time,save_model,start_retrain_acc,start_retrain_loss,start_test_acc,start_test_loss,start_train_acc,start_train_loss,train_score,whitening
0.0,128.0,102.0,0.0,CIFAR-10,0.7346666666348776,0.9031927805582682,0.6951,0.9857179277420044,0.7781999999863761,0.7832591188294546,10.0,rate_retrain,128.0,0.0076694545030593,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.8,0.3,,360.3875662880018,,0.7008666666666666,1.0316266972223918,0.6871,1.0578019764900208,0.7843714285850525,0.7514324966294424,uniform,0.0
0.0,128.0,102.0,0.0,CIFAR-10,0.67888,1.0295179204177856,0.6565,1.079810808467865,0.72076,0.9034321738243104,10.0,rate_retrain,128.0,0.0076270942687988,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.8,0.5,,597.557152310008,,0.64484,1.1401638165664674,0.6381,1.156609277534485,0.73184,0.8631408071136475,uniform,0.0
0.0,128.0,121.0,0.0,CIFAR-10,0.7394666666348775,0.8912137873331706,0.701,0.9811469554901124,0.7788571428707668,0.7762012334006173,10.0,rate_retrain,128.0,0.0075856919050216,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.95,0.3,,407.0657933220209,,0.7008666666666666,1.0316266735712687,0.6871,1.0578019547462465,0.7843714285850525,0.7514324975013733,uniform,0.0
0.0,128.0,121.0,0.0,CIFAR-10,0.6858,1.0113566982650757,0.6597,1.0687006545066833,0.72908,0.8829383014297485,10.0,rate_retrain,128.0,0.0077427614212036,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.95,0.5,,676.2121785189956,,0.64484,1.1401638047790528,0.6381,1.1566092672348025,0.73184,0.8631408020019531,uniform,0.0
0.0,128.0,6.0,0.0,CIFAR-10,0.5308666666666667,1.4182552489598592,0.5275,1.2730223,0.5458285714285714,1.3773169407435826,10.0,rate_retrain,128.0,0.0083178954601287,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.05,0.3,,148.82075544798863,,0.7008666666666666,1.0316266906102498,0.6871,1.057801969432831,0.7843714285850525,0.7514324958120073,gnorm,0.0
0.0,128.0,6.0,0.0,CIFAR-10,0.5036,1.5267262426376342,0.5017,1.4022471,0.5294,1.4777143616104127,10.0,rate_retrain,128.0,0.0083401772022247,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.05,0.5,,241.920953244,,0.64484,1.140163801574707,0.6381,1.1566092649459838,0.73184,0.8631407988739014,gnorm,0.0
0.0,128.0,12.0,0.0,CIFAR-10,0.6059333333333333,1.2564206164677938,0.5969,1.1353011,0.6311142857142857,1.1977063762119835,10.0,rate_retrain,128.0,0.0083391168832778,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.1,0.3,,159.95968115399592,,0.7008666666666666,1.0316267047246297,0.6871,1.0578019824028015,0.7843714285850525,0.7514324927057539,gnorm,0.0
0.0,128.0,12.0,0.0,CIFAR-10,0.52416,1.4495907239151,0.5194,1.3432177,0.55052,1.3827740203857422,10.0,rate_retrain,128.0,0.0084181424617767,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.1,0.5,,262.3372092660284,,0.64484,1.1401638021850586,0.6381,1.156609263420105,0.73184,0.8631408001708984,gnorm,0.0
0.0,128.0,25.0,0.0,CIFAR-10,0.645,1.138771255175273,0.6262,1.0417005,0.6753142857279096,1.065346356323787,10.0,rate_retrain,128.0,0.0083923166513443,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.2,0.3,,187.9943272809905,,0.7008666666666666,1.0316266982396445,0.6871,1.0578019770622251,0.7843714285850525,0.7514324969564166,gnorm,0.0
0.0,128.0,25.0,0.0,CIFAR-10,0.62312,1.1864694037628174,0.6109,1.0835626,0.66408,1.0904915393066406,10.0,rate_retrain,128.0,0.0083167600154876,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.2,0.5,,306.1602386260056,,0.64484,1.140163798980713,0.6381,1.1566092588424683,0.73184,0.8631407992553711,gnorm,0.0
0.0,128.0,51.0,0.0,CIFAR-10,0.7190000000317891,0.9594947402954102,0.682,0.8817335,0.7515714285714286,0.8764502972739083,10.0,rate_retrain,128.0,0.0083265616178512,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.4,0.3,,246.5835910679889,,0.7008666666666666,1.031626690864563,0.6871,1.057801969242096,0.7843714285850525,0.7514324973378863,gnorm,0.0
0.0,128.0,51.0,0.0,CIFAR-10,0.6568,1.0886969957351684,0.6435,1.0055853,0.70196,0.9902227383613588,10.0,rate_retrain,128.0,0.0083565150976181,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.4,0.5,,406.8587655010051,,0.64484,1.1401638005065915,0.6381,1.156609260368347,0.73184,0.8631408004760742,gnorm,0.0
0.0,128.0,64.0,0.0,CIFAR-10,0.7304666666348775,0.9193767887751262,0.6963,0.848095,0.7720285714285714,0.8288732697078159,10.0,rate_retrain,128.0,0.0082733991622924,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.5,0.3,,278.6490916440089,,0.7008666666666666,1.0316266918818155,0.6871,1.05780197057724,0.7843714285850525,0.7514325004986354,gnorm,0.0
0.0,128.0,64.0,0.0,CIFAR-10,0.67784,1.0464170973205569,0.6549,0.9710703,0.72456,0.9390996660995484,10.0,rate_retrain,128.0,0.0083324668169021,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.5,0.5,,454.3336287869897,,0.64484,1.140163798789978,0.6381,1.1566092588424683,0.73184,0.8631407994842529,gnorm,0.0
0.0,128.0,102.0,0.0,CIFAR-10,0.7420666666666667,0.8845658171335856,0.7021,0.8265494,0.779942857156481,0.7817669391495841,10.0,rate_retrain,128.0,0.0083231387138366,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.8,0.3,,372.64866388298105,,0.7008666666666666,1.0316267117182414,0.6871,1.0578019892692565,0.7843714285850525,0.7514324907984052,gnorm,0.0
0.0,128.0,102.0,0.0,CIFAR-10,0.68184,1.0245520189666748,0.6564,0.95893145,0.72392,0.9100516837882996,10.0,rate_retrain,128.0,0.0082846234798431,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.8,0.5,,613.790698634024,,0.64484,1.1401638123703004,0.6381,1.1566092710494995,0.73184,0.8631408103179932,gnorm,0.0
0.0,128.0,121.0,0.0,CIFAR-10,0.7426666666984558,0.8811634113311767,0.7029,0.821778,0.7842571428707668,0.7677961279596601,10.0,rate_retrain,128.0,0.0082921221733093,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.95,0.3,,416.90861312299967,,0.7008666666666666,1.0316267113367716,0.6871,1.057801986026764,0.7843714285850525,0.7514324846403939,gnorm,0.0
0.0,128.0,121.0,0.0,CIFAR-10,0.6826,1.01748743598938,0.6582,0.95518875,0.72736,0.8926846867179871,10.0,rate_retrain,128.0,0.0083025298118591,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.95,0.5,,690.6452108149824,,0.64484,1.140163809814453,0.6381,1.156609268760681,0.73184,0.8631408091735839,gnorm,0.0
0.0,128.0,6.0,0.0,CIFAR-10,0.5545999999682109,1.431080179278056,0.5443,1.2904265,0.5713428571360452,1.4078412150791713,10.0,rate_retrain,128.0,0.0083465952157974,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.05,0.3,,147.49006679200102,,0.7008666666666666,1.0316266883214316,0.6871,1.057801968097687,0.7843714285850525,0.7514324963569641,loss,0.0
0.0,128.0,6.0,0.0,CIFAR-10,0.5354,1.44965743434906,0.5278,1.3298689,0.55256,1.4068884725189208,10.0,rate_retrain,128.0,0.008307621884346,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.05,0.5,,240.5420968799736,,0.64484,1.1401638246536254,0.6381,1.1566092813491822,0.73184,0.8631408088684082,loss,0.0
0.0,128.0,12.0,0.0,CIFAR-10,0.6047333333651225,1.266096229171753,0.5912,1.1460019,0.6349714285850525,1.2051579086303712,10.0,rate_retrain,128.0,0.0082898868083953,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.1,0.3,,160.29327592000482,,0.7008666666666666,1.0316266856511431,0.6871,1.057801965427399,0.7843714285850525,0.7514324910708836,loss,0.0
0.0,128.0,12.0,0.0,CIFAR-10,0.60092,1.3353592704010009,0.5873,1.2239825,0.6388,1.2728292587280274,10.0,rate_retrain,128.0,0.00844421646595,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.1,0.5,,262.2014322539908,,0.64484,1.1401638265991212,0.6381,1.1566092821121217,0.73184,0.8631408104705811,loss,0.0
0.0,128.0,25.0,0.0,CIFAR-10,0.6972,1.065415703900655,0.6734,0.96373564,0.7317714285714285,1.00035720778874,10.0,rate_retrain,128.0,0.0083868814229965,cifar10_uniform_70_mv.h5,1.0,0.0,0.004,1.0,0.2,0.3,,187.3667162690253,,0.7008666666666666,1.031626708285014,0.6871,1.0578019827842713,0.7843714285850525,0.7514324870382036,loss,0.0
0.0,128.0,25.0,0.0,CIFAR-10,0.63864,1.180214683189392,0.6243,1.0849226,0.68128,1.0958546270370484,10.0,rate_retrain,128.0,0.0082786891460418,cifar10_uniform_50.h5,1.0,0.0,0.004,1.0,0.2,0.5,,306.6897352380038,,0.64484,1.1401638256835938,0.6381,1.1566092836380004,0.73184,0.8631408099365234,loss,0.0
0.0,128.0,6.0,0.0,MNIST,0.937574074074074,0.2328588101223663,0.9396,0.2246495606333017,0.9738333333333332,0.0847304780334234,10.0,rate_retrain,128.0,3.829648494720459e-05,mnist_uniform_10.h5,1.0,0.0,,1.0,0.05,0.9,,4.465410297969356,,0.947074074074074,0.2438948707439833,0.9497,0.2183300271481275,0.9993333333333332,0.0143539552440245,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.940875,0.2667665057200938,0.9403,0.268838537967205,0.9679166666666666,0.1179663032914201,10.0,rate_retrain,128.0,3.683867454528808e-05,mnist_uniform_20.h5,1.0,0.0,,1.0,0.05,0.8,,3.7557887309230864,,0.9625208333333334,0.1886211679944147,0.9647,0.1740552833437919,0.9988333333333334,0.0161185417498151,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.9501666666666668,0.235566757379898,0.9502,0.2395844712883234,0.971,0.1091466217868857,10.0,rate_retrain,128.0,4.205634593963623e-05,mnist_uniform_30.h5,1.0,0.0,,1.0,0.05,0.7,,3.571778169134632,,0.9642857142857144,0.1844369623210458,0.9655,0.1755860165774822,0.9956111111111112,0.0249365827822022,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.9586111111111112,0.2008755997916062,0.9589,0.1958066684514284,0.97875,0.0847508982891837,10.0,rate_retrain,128.0,3.604426383972168e-05,mnist_uniform_40.h5,1.0,0.0,,1.0,0.05,0.6,,2.8601017631590366,,0.9713333333333334,0.1504429296478629,0.9759,0.1204832697540521,0.998625,0.0170714329232772,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.9664666666666668,0.1696110597958167,0.9703,0.143609217903018,0.9865,0.0523177219072977,10.0,rate_retrain,128.0,3.622925281524658e-05,mnist_uniform_50.h5,1.0,0.0,,1.0,0.05,0.5,,2.624534443952143,,0.9705333333333334,0.148272953364253,0.9745,0.1246392294362187,0.9965,0.0221337663993239,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.96,0.2097597302595774,0.9609,0.211264485502243,0.9787222222222224,0.0853397448228465,10.0,rate_retrain,128.0,3.732197284698487e-05,mnist_uniform_60.h5,1.0,0.0,,1.0,0.05,0.4,,2.1970143609214574,,0.9735416666666666,0.1441422900781035,0.9765,0.1133371994882822,0.9973333333333332,0.0206503482808669,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.9420555555555556,0.307064859315753,0.9406,0.2979569189578295,0.9568809523809524,0.177357252137292,10.0,rate_retrain,128.0,3.6468005180358886e-05,mnist_uniform_70.h5,1.0,0.0,,1.0,0.05,0.3,,1.7247854659799486,,0.9752777777777778,0.1392076346808009,0.9789,0.1161107914671301,0.9955,0.0264512758794285,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.9651666666666666,0.1712647905002037,0.9704,0.153898547655344,0.98275,0.0710968399507304,10.0,rate_retrain,128.0,3.635179996490478e-05,mnist_uniform_80.h5,1.0,0.0,,1.0,0.05,0.2,,1.2625335208140314,,0.9784166666666668,0.1119033235808213,0.9816,0.0947459373280406,0.997625,0.0195137835349887,uniform,0.0
0.0,128.0,6.0,0.0,MNIST,0.9771666666666666,0.1246817495500048,0.9718,0.1547536896184086,0.987851851851852,0.0525013093581354,10.0,rate_retrain,128.0,3.6130094528198245e-05,mnist_uniform_90.h5,1.0,0.0,,1.0,0.05,0.1,,0.804228528868407,,0.9816666666666668,0.0916107891922195,0.9795,0.1071121521994471,0.9965,0.02330938055725,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.942925925925926,0.2234432365016805,0.9469,0.2059349205940961,0.9735,0.0882218542297681,10.0,rate_retrain,128.0,3.610496520996094e-05,mnist_uniform_10.h5,1.0,0.0,,1.0,0.1,0.9,,4.451662617037073,,0.947074074074074,0.2438948707083861,0.9497,0.2183300270467996,0.9993333333333332,0.0143539551595846,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9503333333333334,0.2030010824638108,0.9527,0.1945577561706304,0.97425,0.0866980475162466,10.0,rate_retrain,128.0,3.60891580581665e-05,mnist_uniform_20.h5,1.0,0.0,,1.0,0.1,0.8,,4.046975403092802,,0.9625208333333334,0.1886211679925521,0.9647,0.1740552833199501,0.9988333333333334,0.0161185416330893,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9489761904761904,0.2358521166809258,0.9475,0.2386198965519666,0.97,0.1237267861680852,10.0,rate_retrain,128.0,3.636960983276367e-05,mnist_uniform_30.h5,1.0,0.0,,1.0,0.1,0.7,,3.504509111167863,,0.9642857142857144,0.1844369623210458,0.9655,0.1755860165774822,0.9956111111111112,0.0249365827822022,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9567222222222224,0.2089966622938712,0.961,0.186909378914535,0.9750833333333332,0.0887891614921391,10.0,rate_retrain,128.0,3.6306476593017575e-05,mnist_uniform_40.h5,1.0,0.0,,1.0,0.1,0.6,,3.144551702076569,,0.9713333333333334,0.1504429296478629,0.9759,0.1204832697540521,0.998625,0.0170714329232772,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.952,0.2319959024071693,0.9513,0.2330587133139371,0.9664666666666668,0.1281338374127944,10.0,rate_retrain,128.0,3.679971694946289e-05,mnist_uniform_50.h5,1.0,0.0,,1.0,0.1,0.5,,2.679415273014456,,0.9705333333333334,0.148272953364253,0.9745,0.1246392294362187,0.9965,0.0221337663993239,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9660416666666668,0.167695589783291,0.9675,0.1509807608008384,0.9851666666666666,0.0592827979698777,10.0,rate_retrain,128.0,3.629002571105957e-05,mnist_uniform_60.h5,1.0,0.0,,1.0,0.1,0.4,,2.093919652979821,,0.9735416666666666,0.1441422900781035,0.9765,0.1133371994882822,0.9973333333333332,0.0206503482808669,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9701111111111111,0.159661790880892,0.9694,0.1523315477102995,0.9856666666666668,0.0598371432004939,10.0,rate_retrain,128.0,3.603918552398682e-05,mnist_uniform_70.h5,1.0,0.0,,1.0,0.1,0.3,,1.7555609089322388,,0.9752777777777778,0.1392076343960232,0.9789,0.116110791298747,0.9955,0.0264512756473961,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9711666666666666,0.1403708472847938,0.9681,0.1476465554356575,0.9829166666666668,0.0688909852194289,10.0,rate_retrain,128.0,3.627927303314209e-05,mnist_uniform_80.h5,1.0,0.0,,1.0,0.1,0.2,,1.2983575849793851,,0.9784166666666668,0.1119033235808213,0.9816,0.0947459373280406,0.997625,0.0195137835349887,uniform,0.0
0.0,128.0,12.0,0.0,MNIST,0.9816666666666668,0.0928578860635558,0.9783,0.114029382365942,0.9936851851851852,0.0315662223956099,10.0,rate_retrain,128.0,3.603429794311524e-05,mnist_uniform_90.h5,1.0,0.0,,1.0,0.1,0.1,,0.8303684769198298,,0.9816666666666668,0.0916107893039782,0.9795,0.1071121523469686,0.9965,0.0233093806643176,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.9468148148148148,0.199436068230481,0.9468,0.1930987414062023,0.9736666666666668,0.0901488892833391,10.0,rate_retrain,128.0,3.644909858703613e-05,mnist_uniform_10.h5,1.0,0.0,,1.0,0.2,0.9,,4.713796612108126,,0.947074074074074,0.2438948707439833,0.9497,0.2183300271481275,0.9993333333333332,0.0143539552440245,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.96225,0.150008568521589,0.9657,0.1406824302077293,0.98525,0.0587806739881634,10.0,rate_retrain,128.0,3.600282669067383e-05,mnist_uniform_20.h5,1.0,0.0,,1.0,0.2,0.8,,3.984600841999054,,0.9625208333333334,0.1886211679925521,0.9647,0.1740552833199501,0.9988333333333334,0.0161185416330893,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.9606428571428572,0.1675873962743651,0.9588,0.1753020099192857,0.9785,0.0760077494796779,10.0,rate_retrain,128.0,3.649458885192871e-05,mnist_uniform_30.h5,1.0,0.0,,1.0,0.2,0.7,,3.713559817057103,,0.9642857142857144,0.1844369623210458,0.9655,0.1755860165774822,0.9956111111111112,0.0249365827822022,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.9651944444444444,0.1480593600413865,0.964,0.1535116339147091,0.9822083333333332,0.0667623381788532,10.0,rate_retrain,128.0,3.610410690307617e-05,mnist_uniform_40.h5,1.0,0.0,,1.0,0.2,0.6,,3.2781092759687454,,0.9713333333333334,0.1504429296478629,0.9759,0.1204832697540521,0.998625,0.0170714329232772,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.9697666666666668,0.1306104024395346,0.9704,0.1256686731398105,0.9868333333333332,0.051045956620574,10.0,rate_retrain,128.0,3.620750904083252e-05,mnist_uniform_50.h5,1.0,0.0,,1.0,0.2,0.5,,2.699541675159708,,0.9705333333333334,0.148272953364253,0.9745,0.1246392294362187,0.9965,0.0221337663993239,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.963625,0.1573922377179066,0.9666,0.1466412751406431,0.9809722222222222,0.0719610122425688,10.0,rate_retrain,128.0,3.60635757446289e-05,mnist_uniform_60.h5,1.0,0.0,,1.0,0.2,0.4,,2.225949036888778,,0.9735416666666666,0.1441422900781035,0.9765,0.1133371994882822,0.9973333333333332,0.0206503482808669,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.9713888888888887,0.1309940849352214,0.9688,0.1363783000320196,0.9852619047619048,0.055866762821873,10.0,rate_retrain,128.0,3.593697547912598e-05,mnist_uniform_70.h5,1.0,0.0,,1.0,0.2,0.3,,1.8068328388035293,,0.9752777777777778,0.1392076343960232,0.9789,0.116110791298747,0.9955,0.0264512756473961,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.9686666666666668,0.1493464349855979,0.9686,0.1520022172868251,0.9838333333333332,0.0624991978282729,10.0,rate_retrain,128.0,3.706278800964355e-05,mnist_uniform_80.h5,1.0,0.0,,1.0,0.2,0.2,,1.3616698449477551,,0.9784166666666668,0.1119033235808213,0.9816,0.0947459373280406,0.997625,0.0195137835349887,uniform,0.0
0.0,128.0,25.0,0.0,MNIST,0.98,0.1001641209224859,0.9736,0.1338197428673505,0.987851851851852,0.0515627006209558,10.0,rate_retrain,128.0,3.68746280670166e-05,mnist_uniform_90.h5,1.0,0.0,,1.0,0.2,0.1,,0.8607910620048642,,0.9816666666666668,0.0916107893039782,0.9795,0.1071121523469686,0.9965,0.0233093806643176,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.955962962962963,0.1523568896836152,0.9544,0.1596133865654468,0.9765,0.0807233734627564,10.0,rate_retrain,128.0,3.599696159362793e-05,mnist_uniform_10.h5,1.0,0.0,,1.0,0.4,0.9,,4.89567407197319,,0.947074074074074,0.2438948707083861,0.9497,0.2183300270467996,0.9993333333333332,0.0143539551595846,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.9637916666666668,0.1375789070197691,0.962,0.141839537037909,0.9794166666666668,0.072858052149415,10.0,rate_retrain,128.0,3.6650609970092776e-05,mnist_uniform_20.h5,1.0,0.0,,1.0,0.4,0.8,,4.408749991096556,,0.9625208333333334,0.1886211679925521,0.9647,0.1740552833199501,0.9988333333333334,0.0161185416330893,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.9643571428571428,0.1372204529121518,0.9599,0.1564566466659307,0.9791666666666666,0.0732302260547876,10.0,rate_retrain,128.0,3.638124465942383e-05,mnist_uniform_30.h5,1.0,0.0,,1.0,0.4,0.7,,4.112865640083328,,0.9642857142857144,0.1844369624257087,0.9655,0.1755860167235136,0.9956111111111112,0.0249365829577048,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.9731111111111111,0.1095095507552226,0.9703,0.1212970847070217,0.9869583333333334,0.0517786797968049,10.0,rate_retrain,128.0,3.63959550857544e-05,mnist_uniform_40.h5,1.0,0.0,,1.0,0.4,0.6,,3.553893701173365,,0.9713333333333334,0.1504429296478629,0.9759,0.1204832697540521,0.998625,0.0170714329232772,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.9716333333333332,0.1141327056378126,0.9685,0.1288498120978474,0.9852333333333332,0.0574486754566431,10.0,rate_retrain,128.0,3.5998058319091794e-05,mnist_uniform_50.h5,1.0,0.0,,1.0,0.4,0.5,,3.042008409043774,,0.9705333333333334,0.148272953364253,0.9745,0.1246392294362187,0.9965,0.0221337663993239,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.9665416666666666,0.1245386962244908,0.9597,0.1491122156202793,0.9788055555555556,0.070857528483702,10.0,rate_retrain,128.0,3.69617223739624e-05,mnist_uniform_60.h5,1.0,0.0,,1.0,0.4,0.4,,2.417233330896124,,0.9735416666666666,0.1441422900781035,0.9765,0.1133371994882822,0.9973333333333332,0.0206503482808669,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.9785,0.0934441195072399,0.9716,0.1170488551497459,0.9887857142857144,0.0450811711202065,10.0,rate_retrain,128.0,3.615086078643799e-05,mnist_uniform_70.h5,1.0,0.0,,1.0,0.4,0.3,,1.96789223398082,,0.9752777777777778,0.1392076346808009,0.9789,0.1161107914671301,0.9955,0.0264512758794285,uniform,0.0
0.0,128.0,51.0,0.0,MNIST,0.982,0.0819384443660577,0.976,0.1076171358004212,0.9925,0.0362041439687212,10.0,rate_retrain,128.0,3.647162914276123e-05,mnist_uniform_80.h5,1.0,0.0,,1.0,0.4,0.2,,1.4063988458365202,,0.9784166666666668,0.1119033235808213,0.9816,0.0947459373280406,0.997625,0.0195137835349887,uniform,0.0
